,context,answer,label
3884,"['жена_NOUN', 'против_ADV', 'ревновать_VERB', 'молодой_ADJ', 'жена_NOUN', 'всегда_ADV', 'такой_PRON', 'я_PRON', 'лысый_ADJ', 'у_ADP', 'ты_PRON', 'быть_VERB', 'когда_SCONJ', 'тот_SCONJ', 'проблема_NOUN', 'с_ADP', 'волос_NOUN']","['так_ADV', 'и_PART', 'я_PRON', 'лысый_ADJ', 'брить_PRON', 'голова_NOUN']",people
3885,"['**вы:**_NOUN', 'институт_PROPN ', 'в_ADP', 'прошлое_NOUN', 'без_ADP', 'работа_NOUN', 'с_ADP', 'работа_NOUN', 'не_PART', 'получаться_VERB']","['я_PRON', 'не_PART', 'мочь_VERB', 'бросать_VERB', 'это_PRON', 'это_PRON', 'мой_DET', 'жизнь_NOUN', 'это_PRON', 'мой_DET', 'призвание_NOUN']",ai
3886,"['ага_PART', 'еще_ADV', 'благотворительность_NOUN', 'заниматься_VERB', 'немного_ADV', 'деньги_PROPN ', 'на_ADP', 'лечение_NOUN', 'детишки_NOUN', 'собираюотреть_NOUN', '**собеседник:_NOUN', 'любить_PART', 'делать_VERB', 'человек_NOUN', 'добро_NOUN', '**вы:_NOUN', 'вот_PART', 'ага_PART']","['я_PRON', 'тоже_PART', 'любить_VERB', 'помогать_VERB', 'человек_NOUN', 'но_CCONJ', 'у_ADP', 'я_PRON', 'быть_VERB', 'работа_NOUN', 'и_CCONJ', 'я_PRON', 'не_PART']",ai
3887,"['у_ADP', 'ты_PRON', 'быть_VERB', 'ребенок_NOUN', 'жена_NOUN', '🙃_SYM', 'лида_PROPN ', 'у_ADP', 'я_PRON', 'быть_VERB', 'семья_NOUN', 'быть_VERB', 'жена_NOUN', 'и_CCONJ', 'двое_NUM', 'детей😁_NOUN', 'а_CCONJ', 'у_ADP', 'ты_PRON', 'у_ADP', 'я_PRON', 'быть_VERB', 'сынок_NOUN', 'и_CCONJ', 'бывший_ADJ', 'муж_NOUN', '😅_SYM']","['а_CCONJ', 'у_ADP', 'я_PRON', 'сын_NOUN', 'и_CCONJ', 'дочка_NOUN', 'очень_ADV', 'они_PRON', 'любить_VERB']",people
3888,"['быть_VERB', 'машина_NOUN', 'а_CCONJ', 'я_PRON', 'парикмахеромя_NOUN', 'а_CCONJ', 'у_ADP', 'ты_PRON', 'быть_VERB', 'машина_NOUN', '**вы:**_NOUN', 'быть_VERB', 'аж_PART', 'уаз_NOUN', 'мощный_ADJ', 'машина_NOUN']","['уаз_NOUN', 'это_PRON', 'крутой_ADJ', 'я_PRON', 'сам_ADJ', 'не_PART', 'водитель_NOUN', 'но_CCONJ', 'любить_VERB', 'ездить_VERB', 'на_ADP', 'машина_NOUN', 'мочь_VERB', 'когда_SCONJ', '-нибудь_ADV', 'ты_PRON', 'я_PRON', 'подвезть_VERB']",ai
3889,"['а_CCONJ', 'так_ADV', 'хотеться_VERB', 'уезжать_VERB', 'куда_ADV', 'нибудь_ADV', 'далеко_ADV', 'напримервать_NOUN', 'гора_NOUN', 'ведь_PART', 'я_PRON', 'там_ADV', 'никогда_ADV', 'не_PART', 'быть_AUX', '**собеседник:_NOUN', 'да_PART', 'согласный_ADJ', 'вообще_ADV', 'я_PRON', 'любить_VERB', 'человек_NOUN', 'и_CCONJ', 'друг_NOUN', 'в_ADP', 'менямный_ADJ', 'но_CCONJ', 'блин_NOUN', 'на_ADP', 'работа_NOUN', 'они_PRON', 'я_PRON', 'бесятак_ADV', '**вы:_NOUN', 'это_PRON', 'да_PART', 'на_ADP', 'работа_NOUN', 'х_CCONJ', 'особенно_ADV', 'тяжелый_ADJ', 'переносить_VERB']","['но_CCONJ', 'я_PRON', 'думать_VERB', 'что_SCONJ', 'в_ADP', 'гора_NOUN', 'можно_ADV', 'находить_VERB', 'что-то_NOUN', 'новый_ADJ', 'и_CCONJ', 'интересный_ADJ']",ai
3890,"['очень_ADV', 'приятный_ADJ', 'я_PRON', 'xx_NUM', 'лет_NOUN', 'работать_VERB', 'значить_ADV', 'кто_PRON', 'вот_PART', 'я_PRON', 'работать_VERB', 'юрист_NOUN', 'я_PRON', 'сейчас_ADV', 'учиться_VERB', 'в_ADP', 'медицинский_ADJ']","['какой_DET', 'предмет_NOUN', 'у_ADP', 'ты_PRON', 'сейчас_ADV', 'на_ADP', 'учеба_NOUN']",ai
3891,"['что_PRON', 'любить_VERB', 'правда_ADV', 'не_PART', 'все_PRON', 'готовый_ADJ', 'принимать_VERB', 'я_PRON', 'такой_DET', 'какой_DET', 'я_PRON', 'быть_VERB', 'я_PRON', 'не_PART', 'есть_VERB', 'мясо_NOUN', 'к_ADP', 'пример_NOUN', 'уже_ADV', 'пять_NUM', 'лет_NOUN', 'понятно_NOUN', 'молодец_NOUN']","['а_CCONJ', 'у_ADP', 'ты_PRON', 'какой_DET', 'рацион_NOUN', 'питание_NOUN']",people
3892,"['а_CCONJ', 'ты_PRON', 'быть_AUX', 'когда_SCONJ', '-нибудь_ADV', 'на_ADP', 'рыбалка_NOUN', '**собеседник:_NOUN', 'нет_PART', 'я_PRON', 'не_PART', 'любить_VERB', 'рыбалка_NOUN', 'потому_ADV', 'что_SCONJ', 'обычно_ADV', 'на_ADP', 'рыбалкепивать_VERB', 'водка_NOUN', 'а_CCONJ', 'я_PRON', 'не_PART', 'пить_VERB', '**вы:_NOUN', 'ахы_NOUN', 'но_CCONJ', 'быть_VERB', 'и_PART', 'исключение_NOUN', 'вот_PART', 'я_PRON', 'так_ADV', 'любить_VERB', 'рыбачить_VERB', 'особенно_ADV', 'когда_SCONJ', 'поход_NOUN', 'хороший_ADJ', 'безветренный_ADJ', 'вотбер_VERB', 'свой_DET', 'лодка_NOUN', 'и_CCONJ', 'отправляться_VERB', 'на_ADP', 'речка_NOUN', 'у_ADP', 'ты_PRON', 'быть_VERB', 'домашний_ADJ', 'питомец_NOUN']","['нет_PART', 'у_ADP', 'я_PRON', 'нет_VERB', 'домашний_ADJ', 'питомец_NOUN', 'но_CCONJ', 'я_PRON', 'любить_VERB', 'животное_NOUN', 'а_CCONJ', 'рыбалка_NOUN', 'это_PRON', 'здоровый_ADJ']",ai
3893,"['а_CCONJ', 'бы_PART', 'тоже_PART', 'хотеть_VERB', 'научаться_VERB', 'ахах_NOUN', 'я_PRON', 'бы_PART', 'тоже_PART', 'хотеть_VERB', 'научаться_VERB', 'ахах_NOUN', '**собеседник:_NOUN', 'ахы_NOUN', 'ну_PART', 'дерзать_VERB', 'я_PRON', 'у_ADP', 'ты_PRON', 'верить_VERB', 'спасибо_PROPN ', 'большой_ADJ', 'очень_ADV', 'милый_VERB', 'с_ADP', 'твой_DET', 'сторона_NOUN']","['я_PRON', 'очень_ADV', 'рад_ADJ', 'что_SCONJ', 'у_ADP', 'я_PRON', 'быть_VERB', 'друг_NOUN', 'который_PRON', 'мочь_VERB', 'помогать_VERB', 'я_PRON', 'научаться_VERB']",ai
3894,"['и_CCONJ', 'техничка_NOUN', 'к_ADP', 'то_PRON', 'же_PART', 'не_PART', 'любить_VERB', 'свой_DET', 'работа_NOUN', 'у_PROPN ', 'тяжко_ADV', 'в_ADP', 'отличие_NOUN', 'от_ADP', 'я_PRON', 'офисный_ADJ', 'планктон_NOUN', 'понятный_ADJ']","['а_CCONJ', 'что_PRON', 'ты_PRON', 'любить_VERB', 'делать_VERB', 'в_ADP', 'свободный_ADJ', 'время_NOUN']",ai
3895,"['понятный_ADJ', 'тяжелый_ADJ', 'наверное_ADV', 'целый_ADJ', 'день_NOUN', 'варить_VERB', 'искреннесочуствый_VERB', 'предпочитать_VERB', 'старый_ADJ', 'советский_ADJ', 'фильм_NOUN', 'в_ADP', 'выходной_NOUN', 'ходить_VERB', 'в_ADP', 'бассейн_NOUN', 'на_ADP', 'плавание_NOUN', 'развеяться_VERB', 'дать_NOUN', 'расслабляться_VERB', 'тот_DET', 'не_PART', 'особо_ADV', 'трудный_ADJ', 'просто_PART', 'сказать_VERB', 'так_ADV', 'однообразнотец_NOUN', 'класс_PROPN ', 'хороший_ADV', 'бассейн_NOUN', 'мочь_VERB', 'быть_VERB', 'только_PART', 'бассейн_NOUN', 'ссауный_ADJ']","['в_ADP', 'сауна_NOUN', 'басейный_ADJ', 'маленький_ADJ', 'любить_VERB', 'размах_NOUN', 'часто_ADV', 'ходить_VERB', 'в_ADP', 'сауна_NOUN']",people
3896,"['старший_ADJ', 'сын_NOUN', 'с_ADP', 'первый_ADJ', 'жена_NOUN', 'а_CCONJ', 'двое_NUM', 'с_ADP', 'я_PRON', '**собеседник:_NOUN', 'ты_PRON', 'молодец_NOUN', 'а_CCONJ', 'как_ADV', 'звать_VERB', 'твой_DET', 'ребенок_NOUN', 'и_CCONJ', 'сколько_ADV', 'они_PRON', 'год_NOUN', 'максим_PROPN ', '15_NUM', 'лет,атирать_NOUN', 'и_CCONJ', 'милена_PROPN ', 'они_PRON', 'по_ADP', 'xx_NUM', 'год_NOUN']","['у_ADP', 'вы_PRON', 'замечательный_ADJ', 'ребенок_NOUN', 'и_CCONJ', 'красивый_ADJ', 'имя_NOUN']",ai
3897,"['да_PART', 'я_PRON', 'выходить_VERB', 'замуж_ADV', 'за_ADP', 'лучший_ADJ', 'друг_NOUN', 'в_ADP', 'бассейн_NOUN', 'с_ADP', 'муж_NOUN', 'ходить_VERB', '**вы:_NOUN', 'да_PART', 'как_SCONJ', 'проходить_VERB', 'свадьба_NOUN']","['а_CCONJ', 'свадьба_NOUN', 'проходить_VERB', 'замечательно_ADV', 'все_PRON', 'быть_AUX', 'счастливый_ADJ', 'и_CCONJ', 'довольный_ADJ']",ai
3898,"['крутотец_NOUN', 'да,оссобенно_ADV', 'лес_NOUN', 'сосновый_ADJ']","['да_PART', 'сосновый_ADJ', 'лес_NOUN', 'очень_ADV', 'красивый_ADJ', 'и_CCONJ', 'ароматный_ADJ']",ai
3899,"['и_CCONJ', 'пока_ADV', 'на_ADP', 'машина_NOUN', 'не_PART', 'накапливать_VERB', 'я_PRON', 'вполне_ADV', 'устраиваетть_ADJ', 'велосипед_NOUN', 'на_ADP', 'который_PRON', 'я_PRON', 'заезжать_VERB', 'очень_ADV', 'далеко_NOUN', 'у_ADP', 'мы_PRON', 'маленький_ADJ', 'городок_NOUN', 'можно_ADV', 'пешком_ADV', 'обходить_VERB', '**вы:_NOUN', 'да_PART', 'я_PRON', 'ведь_PART', 'жить_VERB', 'в_ADP', 'сибирь_PROPN ', 'в_ADP', 'красноярск_PROPN ', 'снег_PROPN ', 'покалежать_VERB', 'но_CCONJ', 'уже_ADV', 'последний_ADJ', 'денечка_NOUN']","['ого_ADJ', 'красноярск_PROPN ']",ai
3900,"['кстати_ADV', 'мой_DET', 'мечта_NOUN', 'рожать_VERB', 'дочка_NOUN', 'верить_VERB', 'что_SCONJ', 'это_PRON', 'сбываться_VERB', 'и_CCONJ', 'вообще_ADV', 'я_PRON', 'жомоседкий_NOUN', 'любить_VERB', 'руколельничать_VERB', 'готовитьвсякий_ADJ', 'вкусный_ADJ', 'блюдо_NOUN', 'муж_ADV', 'нравиться_VERB', 'мечта_NOUN', 'сбываться_VERB', 'газпром_NOUN', 'быть_VERB', 'ли_PART', 'у_ADP', 'ты_PRON', 'любить_VERB', 'цвет_NOUN', 'мой_DET', 'любить_ADJ', 'цвет_NOUN', 'синий_ADJ', 'он_PRON', 'всегда_ADV', 'успокаивать_VERB']","['а_CCONJ', 'я_PRON', 'казаться_VERB', 'что_SCONJ', 'всегда_ADV', 'зеленый_ADJ', 'все_PRON', 'успокаивать_VERB', 'ты_PRON', 'работать_VERB']",people
3901,"['**вы:**_NOUN', 'ого_PROPN ', 'он_PRON', 'наверное_ADV', 'много_ADV', 'кушать_VERB', 'а_CCONJ', 'я_PRON', 'любить_VERB', 'готовить_VERB', 'какой_DET', 'ваш_DET', 'любимый_ADJ', 'блюдотец_NOUN', 'потому_ADV', 'что_SCONJ', 'можно_ADV', 'с_ADP', 'помощь_NOUN', 'архив_NOUN', 'передавать_VERB', 'большеутерянный_ADJ', 'информация_NOUN', 'новый_ADJ', 'покаление_NOUN', 'я_PRON', 'любить_VERB', 'грибной_ADJ', 'подливка_NOUN', 'вы_PRON', 'любить_VERB', 'джилли_PROPN ', 'машина_PROPN ']","['нет_PART', 'я_PRON', 'не_PART', 'любить_VERB', 'она_PRON']",ai
3902,"['у_ADP', 'я_PRON', 'хобби_NOUN', 'танец_NOUN', 'отлично_NOUN', 'о_INTJ', 'я_PRON', 'отлично_ADV', 'готовить_VERB', 'музыка_NOUN', 'слушать_VERB']","['да_PART', 'что_SCONJ', 'часто_ADV', 'любить_VERB', 'готовить_VERB']",people
3903,"['да_PART', 'это_PRON', 'огромный_ADJ', 'счастье_NOUN', 'только_PART', 'один_NUM', 'проблема_NOUN', 'тащатживотный_ADJ', 'в_ADP', 'дом_NOUN', 'а_CCONJ', 'я_PRON', 'они_PRON', 'не_PART', 'любить_VERB', 'то_PRON', 'более_ADV', 'в_ADP', 'доме_VERB', 'животное_ADJ', 'хорошо_ADV', 'влиять_VERB', 'на_ADP', 'ребенок_NOUN', '**вы:_NOUN', 'готовить_VERB', 'люблю,плюс_PART', 'еще_ADV', 'и_PART', 'меломанка_NOUN', 'я_PRON', 'это_PRON', 'понимать_VERB', 'но_CCONJ', 'нечего_PRON', 'с_ADP', 'это_PRON', 'поделать_VERB', 'не_PART', 'мочь_VERB']","['самый_ADJ', 'главное_ADJ', 'что_PRON', 'животное_NOUN', 'готовить_VERB', 'не_PART', 'надо_ADV']",people
3904,"['я_PRON', 'только_PART', 'собираться_VERB', 'хотеть_VERB', 'становиться_VERB', 'журналист_NOUN', 'я_PRON', 'в_ADP', 'китайский_ADJ', 'ресторан_NOUN', 'работаю_NOUN', 'классный_ADJ']","['что_PRON', 'ты_PRON', 'уметь_VERB', 'делать_VERB']",ai
3905,"['у_ADP', 'я_PRON', 'быть_VERB', 'два_NUM', 'сестра_NOUN', 'они_PRON', 'тоже_PART', 'очень_ADV', 'хотеть_VERB', 'девочка_NOUN', 'но_CCONJ', 'в_ADP', 'каждый_ADJ', 'x_NUM', 'мальчик_NOUN', 'ахахах_NOUN', 'у_ADP', 'я_PRON', 'в_ADP', 'брат_NOUN', 'x_NUM', 'дочь_NOUN', 'какой_DET', 'еще_ADV', 'увеличение_NOUN', 'быть_VERB', 'д_PROPN ', 'больше_ADV', 'особо_ADV', 'ничто_PRON', 'не_PART', 'заниматься_VERB', 'работа_NOUN', 'дом_NOUN', 'ау_INTJ', 'ты_PRON']","['но_CCONJ', 'помимо_ADP', 'работа_NOUN', 'я_PRON', 'любить_VERB', 'заниматься_VERB', 'спорт_NOUN', 'особенно_ADV', 'йога_NOUN', 'и_CCONJ', 'плавание_NOUN']",ai
3906,"['ой,ть_NOUN', 'тоже_PART', 'хотеть_VERB', 'биг_PROPN ', 'мак_NOUN', 'приходить_VERB', 'я_PRON', 'один_NUM', 'жить_VERB', 'быть_AUX', 'смотреть_VERB', 'мультика_NOUN', 'и_CCONJ', 'естьфастфуд_X', 'я_PRON', 'учусь,вот_PART', 'сейчас_ADV', 'делать_VERB', 'урок_NOUN']","['давать_VERB', 'доделывай_NOUN', 'и_CCONJ', 'айда_NOUN', 'быть_VERB', 'биг_PROPN ', 'мак_NOUN']",people
3907,"['**вы:**_NOUN', 'о_PROPN ', 'это_PRON', 'здоровый_ADJ', 'а_CCONJ', 'я_PRON', 'работать_VERB', 'в_ADP', 'кафе_NOUN', 'а_CCONJ', 'в_ADP', 'свободный_ADJ', 'время_NOUN', 'любить_VERB', 'выращиватьцвевать_NOUN', 'у_ADP', 'я_PRON', 'они_PRON', 'много_NOUN', '**собеседник:_NOUN', 'это_PRON', 'классный_ADJ', 'у_ADP', 'я_PRON', 'тоже_PART', 'много_ADV', 'дома_NOUN', 'цветы_NOUN', 'и_CCONJ', 'естьеще_PART', 'большой_ADJ', 'пальма_NOUN', 'ты_PRON', 'когда_SCONJ', 'нибудь_ADV', 'делать_VERB', 'операция_NOUN', 'прекрасный_ADJ', 'растение_NOUN', 'нет_PART', 'слава_NOUN', 'бог_PART', 'не_PART', 'приходиться_VERB', 'а_CCONJ', 'ты_PRON']","['цветы_NOUN', 'это_PRON', 'здоровый_ADJ', 'я_PRON', 'сам_ADJ', 'любить_VERB', 'зелень_NOUN', 'и_CCONJ', 'растение_NOUN']",ai
3908,"['крутотец_NOUN', 'что_PRON', 'заниматься_VERB', 'после_ADP', 'занятие_NOUN', 'я_PRON', 'любить_VERB', 'гулять_VERB', 'у_ADP', 'я_PRON', 'много_ADV', 'друг_NOUN', 'но_CCONJ', 'как_SCONJ', 'то_PRON', 'не_PART', 'очень_ADV', 'с_ADP', 'учеба_NOUN', '**ва_NOUN', 'часто_ADV', 'с_ADP', 'они_PRON', 'встречаться_VERB']","['я_PRON', 'стараться_VERB', 'встречаться_VERB', 'с_ADP', 'друг_NOUN', 'как_ADV', 'можно_ADV', 'часто_ADV', 'но_CCONJ', 'учеба_NOUN', 'занимать_VERB', 'много_ADV', 'время_NOUN']",ai
3909,"['а_CCONJ', 'у_ADP', 'я_PRON', 'хобби_NOUN', 'играть_VERB', 'а_CCONJ', 'свободный_ADJ', 'время_NOUN', 'на_ADP', 'гитара_NOUN', 'какой_DET', 'десантник_NOUN', 'без_ADP', 'гитара_NOUN', 'собака_NOUN', 'любить_NOUN', 'но_CCONJ', 'толькоумный_ADJ', 'овчарка_NOUN', 'например_ADV', 'а_CCONJ', 'я_PRON', 'любить_VERB', 'маленький_ADJ', 'собака_NOUN', 'а_CCONJ', 'в_ADP', 'какой_DET', 'ты_PRON', 'город_NOUN', 'жить_VERB', 'сколько_ADV', 'они_PRON', 'у_ADP', 'ты_PRON', 'наверно_ADV', 'в_ADP', 'частный_ADJ', 'дом_NOUN', 'жить_VERB', 'раз_NOUN', 'несколько_NUM', 'держать_VERB', 'я_PRON', 'в_ADP', 'оренбург_PROPN ', 'жить_VERB', 'а_CCONJ', 'ты_PRON']","['собака_ADV', 'две,жив_VERB', 'в_ADP', 'красноярско_PROPN ', 'край_NOUN']",people
3910,"['много_ADV', 'путешествовать_VERB', 'море_PROPN ', 'в_ADP', 'xx_NUM', 'xxx_NUM', 'километр_NOUN', 'сложный_ADJ', 'это_PRON', 'называть_VERB', 'путешествие_NOUN', 'в_ADP', 'детство_NOUN', 'объездить_VERB', 'половина_NOUN', 'европейский_ADJ', 'страна_NOUN', 'с_ADP', 'семья_NOUN', 'а_CCONJ', 'от_ADP', 'я_PRON', 'ближайший_ADJ', 'море_NOUN', 'километр_NOUN', 'в_ADP', 'xxx_NUM', 'но_CCONJ', 'купатьсимать_VERB', 'он_PRON', 'можно_ADV', 'только_PART', 'жаркий_ADJ', 'лето_NOUN', 'какой_DET', 'страна_NOUN', 'тебебольше_ADV', 'все_PRON', 'понравиться_VERB']","['а_CCONJ', 'ты_PRON', 'какой_DET', 'страна_NOUN', 'много_NUM', 'все_PRON', 'запоминаться_VERB']",ai
3911,"['**вы:**_X', 'интернет_PROPN ', 'ресурс_NOUN', 'зато_CCONJ', 'у_ADP', 'я_PRON', 'много_ADV', 'друг_NOUN', 'мы_PRON', 'любимгулять_VERB', 'по_ADP', 'город_NOUN', 'и_CCONJ', 'на_ADP', 'природа_NOUN', 'выбираться_VERB', '**собеседник:_NOUN', 'ну_PART', 'работать_VERB', 'продавец_NOUN', 'этот_PRON', 'тожж_PART', 'не_PART', 'мой_PRON', 'я_PRON', 'нравитсяготовлять_VERB', 'с_ADP', 'удовольствие_NOUN', 'бы_PART', 'выучиться_VERB', 'на_ADP', 'повар_NOUN', 'а_CCONJ', 'я_PRON', 'тоже_PART', 'с_ADP', 'удовольствие_NOUN', 'готовить_VERB', 'а_CCONJ', 'продавец_NOUN', 'этообщений_NOUN', 'живой_ADJ', 'хотя_SCONJ', 'очень_ADV', 'трудный_ADJ', 'профессия_NOUN']","['готовить_VERB', 'это_PRON', 'замечательный_ADJ', 'занятие_NOUN']",ai
